,X_centroid,Y_centroid,cell_area,nucleus_area,phenotype,sample_id
cell_02333,691.614180211272,95.4626528418704,121.77721524479244,40.541896042397454,tumor,demo_sample
cell_02334,2351.274347524564,2509.322837171238,154.04769158596653,56.1594146502112,tumor,demo_sample
cell_02335,1201.7952311405295,2036.8812669403892,107.1218379922106,59.72131182490839,tumor,demo_sample
cell_02336,2068.2504659592346,1420.8864868055746,127.39936704109734,51.91031506569374,stromal,demo_sample
cell_02337,2918.08458602248,557.7442491839125,100.3119059165782,55.56492071057522,tumor,demo_sample
cell_02338,700.5893298487503,2060.134865623141,89.04510478231279,38.82090023797146,tumor,demo_sample
cell_02339,1020.1469660157748,2586.324025630717,125.57933452182671,52.506200061866174,stromal,demo_sample
cell_02340,2232.891923686067,269.4511502260737,70.87947568721786,41.638371515658875,stromal,demo_sample
cell_02341,233.2828133019479,419.52185181848745,77.38675284648289,17.954370956659968,stromal,demo_sample
cell_02342,639.8912834640881,295.2898625256568,88.52570380995161,33.35495143521966,stromal,demo_sample
cell_02343,1391.0487531318356,1654.7599383052343,109.0914407033261,26.87088123321359,tumor,demo_sample
cell_02344,1559.1131478116242,2102.123741838965,113.05602691162623,56.909093819856686,stromal,demo_sample
cell_02345,350.41892840239854,2484.8300322014497,136.5433586608487,59.5228777078572,tumor,demo_sample
cell_02346,2812.8720206563285,282.0953955872908,119.56561497220582,41.78794171770998,tumor,demo_sample
cell_02347,1894.4943203430141,2530.507363584368,111.9292293506379,40.04266693317107,stromal,demo_sample
cell_02348,1785.8620864381376,2451.177294322371,155.690880772661,39.97436199974072,stromal,demo_sample
cell_02349,663.7818565145644,1626.6327616464973,88.86534775846438,27.17409005153015,stromal,demo_sample
cell_02350,2010.3379983887437,2196.92371941548,115.32863864352214,58.47649143960123,tumor,demo_sample
cell_02351,516.2182272767541,1252.2136637517067,110.16955987932909,58.29409295415671,stromal,demo_sample
cell_02352,1736.0439426909356,145.03875264845988,113.16439371987357,60.71804451575425,tumor,demo_sample
cell_02353,2974.639929175221,2176.9540904340665,104.08316419240019,23.12122607758723,stromal,demo_sample
cell_02354,888.8895939171903,825.7627433066532,68.6709709089787,18.9042265606138,stromal,demo_sample
cell_02355,1732.750471729508,304.1671658400489,99.26407847001731,36.61704912533555,stromal,demo_sample
cell_02356,14.738342284633333,403.1194656545895,151.23156986397765,57.18488979403925,tumor,demo_sample
cell_02357,2604.8817403845,1714.1674821689155,166.81055258769007,51.37443358608836,stromal,demo_sample
cell_02358,2507.2518702862076,1177.6896445437937,83.10529922043708,49.252151028928495,stromal,demo_sample
cell_02359,2973.1878931755955,1131.2905107386546,114.20439331041185,65.09658355718575,stromal,demo_sample
cell_02360,1784.8408432444028,490.86674098416916,60.377320506392564,14.199386309151238,tumor,demo_sample
cell_02361,813.2765085416987,787.1731215981703,152.623422170522,73.68163193137423,tumor,demo_sample
cell_02362,2699.390373508701,862.0126994341836,104.32796301823579,29.776436865262824,stromal,demo_sample
cell_02363,2436.631335670133,2602.8782952480615,203.15768903009877,119.35870414152485,tumor,demo_sample
cell_02364,272.6622143215498,2099.2011925149054,168.28976488015945,79.50690440787439,tumor,demo_sample
cell_02365,2411.068669193212,1020.8536410408643,104.6933155128247,23.926206584231576,tumor,demo_sample
cell_02366,232.84561132941406,1622.2559562197823,166.11973445527394,35.87581736385729,stromal,demo_sample
cell_02367,1687.8168419329152,618.701110037999,129.27110877661963,42.416560986651966,stromal,demo_sample
cell_02368,742.8079453970395,2090.202167624329,92.17505274985142,38.874832515933036,stromal,demo_sample
cell_02369,2931.0639206336,1927.2141218327868,134.18039383726173,56.30280124425646,stromal,demo_sample
cell_02370,950.3856717239629,1910.0256248443372,119.57085674784588,49.363438556091744,stromal,demo_sample
cell_02371,768.7515307900034,1234.188848925554,90.82124011009103,45.6576730519236,stromal,demo_sample
cell_02372,1245.2579711984054,1412.0262981431758,122.36988485777941,63.66731845220173,tumor,demo_sample
cell_02373,2790.1723883435384,169.9891604068039,98.08623131464671,27.88728700980691,tumor,demo_sample
cell_02374,1411.9070862460046,901.2807131223776,119.64118268224523,26.32183868469906,stromal,demo_sample
cell_02375,866.2297387863806,2104.195021715474,128.56756453465027,29.578282516088986,tumor,demo_sample
cell_02376,2716.6236924579252,2694.4309112265632,116.09486931245668,62.44507447631283,tumor,demo_sample
cell_02377,2685.5921539101028,829.7456636844576,170.94080771012838,72.00360622199373,tumor,demo_sample
cell_02378,1670.7016444336634,2607.4601832671615,74.31042437488892,26.087674547313643,tumor,demo_sample
cell_02379,43.104541613618764,116.34470760069703,114.29675474639484,56.2933927713776,stromal,demo_sample
cell_02380,506.750760574736,2257.5090557201397,124.74027650953818,67.84159585048761,stromal,demo_sample
cell_02381,1704.9845186219165,1827.3985560977499,121.19237777403696,57.0251581120879,tumor,demo_sample
cell_02382,724.7653613570578,2293.7378109905985,186.0857089291184,40.925675145381305,tumor,demo_sample
cell_02383,1677.451638730191,2829.399087001941,119.84191788041014,67.45447821670118,tumor,demo_sample
cell_02384,257.38950280584606,2236.8929353511617,115.86268929271726,43.61844965865895,tumor,demo_sample
cell_02385,1639.9300906441313,522.6597906744336,148.111973614026,56.290444450790204,stromal,demo_sample
cell_02386,1660.5040314849255,2747.4916887788877,63.82380831847953,35.385864786253876,stromal,demo_sample
cell_02387,2649.1618335125277,2188.102796091811,116.1555938241841,61.406777465566904,stromal,demo_sample
cell_02388,1307.3954720251145,790.4441270239281,87.2252062557126,46.87932140075367,tumor,demo_sample
cell_02389,1840.1828998249598,625.7877784588372,92.1194594542195,20.220233255900293,stromal,demo_sample
cell_02390,463.78311861445707,2021.1198680529938,151.3424871174065,60.204785133599955,tumor,demo_sample
cell_02391,2632.0868821451404,1164.2490255195194,121.60016288819041,65.89193175590555,stromal,demo_sample
cell_02392,854.0640715182142,637.3989147676921,157.34371990557213,79.66962185902554,tumor,demo_sample
cell_02393,2440.458344557431,170.23194220295056,119.58895533932234,71.10061085671121,stromal,demo_sample
cell_02394,2947.3875015632398,2433.2992339760954,179.00712094433072,67.6698655920469,tumor,demo_sample
cell_02395,1721.2363689303122,748.5538262193675,101.49327634655097,53.650072190513875,stromal,demo_sample
cell_02396,325.74772725401635,170.67577266817014,134.15818753085188,76.15484226882604,stromal,demo_sample
cell_02397,1069.958522977148,446.92666056104827,86.9254425673781,29.680020232815682,tumor,demo_sample
cell_02398,1709.1558724281015,1530.4246396547485,121.7719051049288,26.39171670708409,tumor,demo_sample
cell_02399,1288.5823594890253,2455.396686353159,114.77068500158651,28.95841700957417,tumor,demo_sample
cell_02400,2235.183802307303,1925.4141985130234,148.67094145996924,59.02220188497162,stromal,demo_sample
cell_02401,2877.507194638694,1094.6122728239798,67.5434337791919,33.13992646817207,stromal,demo_sample
cell_02402,503.65697539672436,731.5353147703235,117.34494978758735,43.39035598624962,tumor,demo_sample
cell_02403,1685.1941907159458,2152.221858884575,93.35598027889414,38.13981101762329,stromal,demo_sample
cell_02404,930.9228298037511,2378.263524865208,94.91936780311539,52.578957101232575,tumor,demo_sample
cell_02405,1001.8558900559749,164.19222620160923,130.0398268661239,38.56361293537502,stromal,demo_sample
cell_02406,1115.1860951137996,654.3703314875675,143.78163210920462,83.5248458429619,tumor,demo_sample
cell_02407,1663.8740178020519,1273.285299787524,89.83297816654675,22.081574383229036,stromal,demo_sample
cell_02408,604.1329970624638,2832.6270842475888,143.14146843688354,57.072098480324364,tumor,demo_sample
cell_02409,2829.240330280391,123.81887106020916,161.83309043338244,62.43000392605974,stromal,demo_sample
cell_02410,2176.166090435539,212.16119380707056,112.36201095493722,44.400475624176195,stromal,demo_sample
cell_02411,235.14055027783166,2444.816158269342,196.18285717354803,92.16801169092334,stromal,demo_sample
cell_02412,1035.663716974152,1758.0811203486296,108.67053289085958,34.66075792437797,tumor,demo_sample
cell_02413,1886.8937367705835,1180.299263267031,110.54754470570593,42.10835530651924,tumor,demo_sample
cell_02414,2773.4617265301217,2416.205398274092,81.18005319474037,27.01672726610275,stromal,demo_sample
cell_02415,1358.699657974622,2768.2316168094203,100.98395567439812,58.402931898613446,tumor,demo_sample
cell_02416,908.2836564870536,1650.7866097570666,132.46224832705224,42.513074035510236,tumor,demo_sample
cell_02417,1720.7827672277256,1412.6661860112447,158.31558031333827,47.716686543430924,tumor,demo_sample
cell_02418,730.3788162038942,2918.486578289875,119.10619818584367,32.51552874717995,tumor,demo_sample
cell_02419,827.8984099936519,1055.7463236108586,175.6201094901784,63.803116146842555,stromal,demo_sample
cell_02420,1759.4711744522983,2689.480481272536,128.83778445349222,39.67852724021311,tumor,demo_sample
cell_02421,523.6028279490152,105.39599369841557,106.97411334093314,40.93472297779888,stromal,demo_sample
cell_02422,651.2383611537418,723.5249886546421,166.09573434398825,45.27477196491356,stromal,demo_sample
cell_02423,2431.9701723751614,1798.1807798776733,165.36511444149494,97.63355357137665,stromal,demo_sample
cell_02424,1579.0146837463744,2877.5386985893797,136.74052348553104,61.656371850469014,stromal,demo_sample
cell_02425,514.3237320294379,2996.552345312571,70.04201973786499,32.34063330578412,stromal,demo_sample
cell_02426,217.03431629098657,1083.461776477273,113.00150073625522,52.532600343958066,tumor,demo_sample
cell_02427,0.47576208692967636,752.6678657656306,144.02168922998288,44.6151529641598,tumor,demo_sample
cell_02428,32.08555508109146,1053.5400004359117,89.80050873393301,46.38539166190319,tumor,demo_sample
cell_02429,2262.336868219031,1330.3135135442033,126.71884979193685,38.57404109457939,stromal,demo_sample
cell_02430,1219.2079473627155,1791.8066704577593,136.2224545399,39.31942079679518,tumor,demo_sample
cell_02431,345.34714385351793,2916.455531560325,115.57510410012117,24.72487281547944,stromal,demo_sample
cell_02432,1377.670495620913,2993.719416218619,144.77576469095794,36.729849025050875,tumor,demo_sample
cell_02433,2737.0099064936903,2836.2969634634446,101.40884121041685,40.7852893678869,stromal,demo_sample
cell_02434,1204.1729111096652,2156.425140829938,75.7586799231622,32.96147854356188,stromal,demo_sample
cell_02435,70.2541813295845,2720.2522489659304,107.93221508046801,50.741237842404765,tumor,demo_sample
cell_02436,634.8547932538899,1659.3167935627703,197.69975453714528,105.93820555701387,tumor,demo_sample
cell_02437,1830.4990332228472,623.1743937493371,153.03965065529167,82.43305311025776,stromal,demo_sample
cell_02438,724.5654259345775,388.11033140142825,112.38535931683568,40.06035755921329,stromal,demo_sample
cell_02439,2832.0095892651857,757.3855132508199,126.84037247563244,40.62667121522908,stromal,demo_sample
cell_02440,2558.7485193885805,1541.6139089513383,134.4246977164709,40.086008241499705,tumor,demo_sample
cell_02441,2130.2023831565066,2123.9831013855055,117.63961565158772,29.118198168935773,stromal,demo_sample
cell_02442,835.0041029530599,1002.191483257093,121.57716962713046,32.32118731175565,tumor,demo_sample
cell_02443,246.95010888112057,976.5053186906746,128.1204105148624,63.98385903477552,tumor,demo_sample
cell_02444,2359.530676069368,1357.6851172232134,87.29760971705257,27.345892866232607,stromal,demo_sample
cell_02445,595.9696367190102,1175.38210437251,124.88033764929742,47.193169144977865,stromal,demo_sample
cell_02446,2385.0664325973953,903.2109707759188,120.59953825000157,64.75760612645783,stromal,demo_sample
cell_02447,2425.765872259555,625.5920470507585,103.304954418775,35.5867394614362,stromal,demo_sample
cell_02448,2228.2971395027175,519.6345720944166,158.64413471775674,58.43077364865924,stromal,demo_sample
cell_02449,268.2271953165478,49.686227699993424,158.43027678110434,48.99703733768472,stromal,demo_sample
cell_02450,917.5678172951132,553.655036788908,137.37418871703247,42.82023293348739,stromal,demo_sample
cell_02451,269.35715482720036,2871.7296759028,143.75744324630762,79.83405337553476,stromal,demo_sample
cell_02452,1778.59854789281,686.0904717319098,103.52846217801859,37.93109588744759,stromal,demo_sample
cell_02453,2419.4224654055047,1679.0498179693964,83.69138834833069,22.493882852356553,tumor,demo_sample
cell_02454,2120.5931156558527,2395.2208015137194,72.10585087441001,27.32505439470638,tumor,demo_sample
cell_02455,2631.398969502468,1766.0953943086768,139.23668079399474,78.19995376556741,stromal,demo_sample
cell_02456,13.999973701371848,2502.4809176019176,142.8029602087123,33.723466294323,stromal,demo_sample
cell_02457,2997.551329427597,472.7336204250195,79.78675839979587,19.34478769260064,stromal,demo_sample
cell_02458,331.6963959057504,2721.356476111202,155.1805067012636,35.33861788801605,tumor,demo_sample
cell_02459,153.79268279954948,671.3953287147634,179.82617535132187,78.58354542653613,tumor,demo_sample
cell_02460,1662.2720050351877,2626.264272273128,122.10708132810812,33.6251530478765,tumor,demo_sample
cell_02461,402.1208133407975,947.022362344176,124.19816259934197,69.80249542508913,tumor,demo_sample
cell_02462,200.21032418388108,2097.9917854713235,107.1201740210682,63.28318177805977,tumor,demo_sample
cell_02463,524.3727609252394,549.1677790363923,90.00058846226909,49.64801842245985,stromal,demo_sample
cell_02464,1626.7871435204281,1375.9027377148261,170.99366280369955,78.00545016638023,stromal,demo_sample
cell_02465,2364.5704045789644,2221.934040456443,135.49318437953713,35.99253451838456,stromal,demo_sample
cell_02466,1574.7183462588728,1762.983010164752,145.70760048209502,39.4375553910368,tumor,demo_sample
cell_02467,579.2828092918485,1216.144469626192,178.10428314969127,81.03352310031887,tumor,demo_sample
cell_02468,1810.5593566150799,1552.0999307494337,101.77424166893982,43.705775550211946,stromal,demo_sample
cell_02469,637.824462795009,1452.2646951970657,133.9428050822726,55.12617078792454,stromal,demo_sample
cell_02470,2136.5739296036077,1908.0641349852972,172.77193345079797,96.19454097914746,tumor,demo_sample
cell_02471,610.546598679704,1626.7898244166904,119.10422300268408,50.70459226043487,stromal,demo_sample
cell_02472,783.1823598524147,2834.1241218435057,127.88381546006306,38.5671965237968,tumor,demo_sample
cell_02473,2610.0912360976577,647.931127319669,140.29868920674616,36.08725652643311,stromal,demo_sample
cell_02474,31.667202962146312,1073.2377321734707,110.84123662695842,47.36608902855992,stromal,demo_sample
cell_02475,2715.2808102144604,2294.801305688245,118.88175247311054,24.518663425522412,stromal,demo_sample
cell_02476,2449.073801636837,2797.00334596759,151.40826118345908,83.98107902666418,tumor,demo_sample
cell_02477,2701.885949697336,2952.3625399199095,57.44395982584533,11.685685064574018,stromal,demo_sample
cell_02478,432.88575266381343,2990.4404360917183,117.01494497178606,37.15657923987453,tumor,demo_sample
cell_02479,629.5006424947456,2458.079981646282,123.2696142296993,66.55457555869779,tumor,demo_sample
cell_02480,474.8131212760157,2054.338782160953,169.7977488417531,57.07443019274238,stromal,demo_sample
cell_02481,802.0303287965331,153.5714711751013,86.23645351719574,23.365495760456767,tumor,demo_sample
cell_02482,474.85352711895126,750.63403471947,130.45961444975256,31.978963948705307,tumor,demo_sample
cell_02483,2042.5406552324046,2518.491529160802,107.08497734978178,46.95559775490352,tumor,demo_sample
cell_02484,2946.711278703821,2698.1535496433917,102.94049871321695,26.16967202167015,tumor,demo_sample
cell_02485,2000.7134897651683,2356.5654650583974,104.40243104519995,38.63433148617644,stromal,demo_sample
cell_02486,2798.5010617245516,167.51872623161157,144.84006039496694,44.09769989353745,stromal,demo_sample
cell_02487,1348.5820522323909,758.3357856828984,101.19734116104514,53.216679832425584,tumor,demo_sample
cell_02488,21.063649439606593,1145.847678835908,136.70561856572849,59.653932173715134,tumor,demo_sample
cell_02489,1298.008563814788,2164.1628814732644,154.37395502949406,47.722223438301405,tumor,demo_sample
cell_02490,1918.6584209848595,1386.5442978064814,68.31559656659063,14.816640766311966,stromal,demo_sample
cell_02491,220.10394690278534,1298.241874000966,164.26613800691638,60.63903617373971,stromal,demo_sample
cell_02492,2683.141383523985,2745.9620849170306,138.52349395236476,47.86364330966606,stromal,demo_sample
cell_02493,176.6418342477911,1771.7731888560634,94.0378447338817,30.702742839113444,stromal,demo_sample
cell_02494,2035.7517675464305,480.01273610186854,187.25248643586914,58.468452291063336,stromal,demo_sample
cell_02495,571.5918546994436,1628.0984834167896,105.82545782537858,39.20014343527318,stromal,demo_sample
cell_02496,1173.0660009019027,2456.9799423078307,108.33209137776348,26.209925207157536,tumor,demo_sample
cell_02497,624.2603826368041,2713.958341042056,106.76119469443488,38.915702703304774,tumor,demo_sample
cell_02498,136.61208368669188,1884.9309818658417,88.89527457177957,19.487905784984196,tumor,demo_sample
cell_02499,1921.1892680114713,170.28482928731913,142.54654333513082,67.24788041272183,tumor,demo_sample
cell_02500,179.28873834955638,40.755548437347414,119.4701582710876,44.136194965806915,tumor,demo_sample
cell_02501,957.0299691973753,88.59470645975176,138.3696893045353,55.321412688392755,tumor,demo_sample
cell_02502,1229.207059180938,1536.788372336357,174.66019527244865,95.53788731103472,tumor,demo_sample
cell_02503,644.9700982021508,1038.4395795160744,154.67478797468326,46.755902033364265,stromal,demo_sample
cell_02504,1956.4950517351667,2942.4885908269425,144.17673197163057,39.934032046477896,stromal,demo_sample
cell_02505,1727.858740785579,2600.4568894943786,173.84384485674445,35.725873755646326,tumor,demo_sample
cell_02506,1888.3145172947673,2194.98934423641,80.32683411588351,36.5893598192252,tumor,demo_sample
cell_02507,1707.1032956153156,559.8712452365869,106.04357136021395,62.76351346629844,stromal,demo_sample
cell_02508,2705.9032147187977,1956.6727114610508,190.27214786222532,87.75401805018242,stromal,demo_sample
cell_02509,2613.76943144451,124.38021322539217,102.81359417628161,57.61352850125972,stromal,demo_sample
cell_02510,1204.5008069007006,2939.0698334118897,189.94237048829933,57.47779937377997,stromal,demo_sample
cell_02511,985.536376116937,864.7287885625932,161.09598536683433,64.59387420414963,tumor,demo_sample
cell_02512,2760.0816643917965,1554.9571807263742,116.59527048733953,25.452022886070246,stromal,demo_sample
cell_02513,1225.430282392705,2648.2919785158088,115.04853889439127,59.46479692485793,tumor,demo_sample
cell_02514,736.0929555966205,68.85714827040701,157.92768823384534,71.28385523607398,tumor,demo_sample
cell_02515,1782.120681970841,127.67000388599293,149.23487903690528,81.19795392623813,tumor,demo_sample
cell_02516,1757.136666691531,77.87469589931095,143.9300085400216,58.48970434713137,tumor,demo_sample
cell_02517,114.91899037344777,327.94159478876486,98.47910771879802,28.294534259400624,stromal,demo_sample
cell_02518,1809.239722686018,73.85088423119413,151.5907075144048,57.648958829345695,stromal,demo_sample
cell_02519,2804.602665880748,1945.2681954689701,190.08391847447368,103.37188354818092,tumor,demo_sample
cell_02520,878.8546031962879,2944.1653751229696,72.84970062942504,41.70213768270395,tumor,demo_sample
cell_02521,479.45384495098773,2574.493553011937,146.33610535442386,45.55071709581752,tumor,demo_sample
cell_02522,1125.921127895142,2833.277171921217,98.65993131492006,23.83953143626874,tumor,demo_sample
cell_02523,94.56290465883244,1307.5451425111728,88.4204457425229,29.692832426494864,tumor,demo_sample
cell_02524,737.8987046886529,2979.561167850398,146.3419748445291,79.49977587013855,tumor,demo_sample
cell_02525,148.25337006728623,428.4077562660169,111.41005119453682,60.07087770271528,stromal,demo_sample
cell_02526,2088.3015665052335,2314.274817340426,142.71779644624138,83.9416898892331,stromal,demo_sample
cell_02527,715.8566525117523,2468.534313802099,112.34049512356795,30.89895709097617,stromal,demo_sample
cell_02528,1931.7003802005765,2050.0842773533573,120.39000963459306,32.43426449016623,stromal,demo_sample
cell_02529,2492.99904704936,658.4160209994185,154.67148989105124,65.67644104776473,tumor,demo_sample
cell_02530,1696.4498113957764,1388.6543014599079,114.30126740883236,57.0591141751769,stromal,demo_sample
cell_02531,2442.274830774347,528.5132218931018,68.53803617110279,16.01806095456261,tumor,demo_sample
cell_02532,2755.6408748460003,2436.5664322908888,101.43815401180606,43.3863403169984,tumor,demo_sample
cell_02533,557.0044355129205,1635.378527529189,122.95995746079393,72.93528371553099,stromal,demo_sample
cell_02534,756.3517069981035,2957.9258703405208,138.164963934733,75.95297687934543,tumor,demo_sample
cell_02535,93.80616379372842,1606.3088503099855,111.55557255449393,37.48619947181118,tumor,demo_sample
cell_02536,987.8019279819202,771.6540561495169,123.81229063924167,48.88132490787449,tumor,demo_sample
cell_02537,53.287224401586286,908.5048504920675,122.22916576336546,35.293236146586175,stromal,demo_sample
cell_02538,1425.9863754189482,2480.403987934059,148.65424985867233,73.52646037133361,stromal,demo_sample
cell_02539,2389.5370513500898,425.3369493009017,112.47049987388569,43.29164802812231,tumor,demo_sample
cell_02540,1219.4665524313111,108.30547460574547,145.91915661557715,49.34498932224225,tumor,demo_sample
cell_02541,2091.9624043373587,1593.345412374529,132.43200440828355,56.378771371343866,tumor,demo_sample
cell_02542,700.8212822161515,1023.7616038771856,123.31109699308443,59.322853291613015,stromal,demo_sample
cell_02543,864.2674902859243,2138.8143891016603,126.52277645767177,31.751983439490246,stromal,demo_sample
cell_02544,2235.7890439936,1411.9673752943747,127.63637160659891,67.24326483071488,tumor,demo_sample
cell_02545,1376.7995434618017,1818.0941416633184,149.82818121794742,36.15132023059856,tumor,demo_sample
cell_02546,226.44252065839433,1312.7604576768772,86.62776957147743,46.86152575802763,tumor,demo_sample
cell_02547,177.72032686162365,132.4018430937024,112.58862986421566,28.927010889329907,tumor,demo_sample
cell_02548,1698.2068272579809,212.398123879025,76.4115732622638,15.534586321068184,stromal,demo_sample
cell_02549,499.6274512494538,1498.8559004721128,87.93924835371925,36.61720101482181,tumor,demo_sample
cell_02550,721.043522094654,2725.5954448680955,113.16154811419544,34.03904327830616,tumor,demo_sample
cell_02551,2675.097190928059,683.4424869047538,130.19494262707295,57.73839974770864,stromal,demo_sample
cell_02552,2131.46083994667,717.4541303136098,95.62406962174231,21.965766979807036,tumor,demo_sample
cell_02553,168.07865046519842,2118.5406541048783,138.36252567317135,53.787356427264584,tumor,demo_sample
cell_02554,1425.013695577307,2874.555186122916,117.12887300198528,53.61788773223827,tumor,demo_sample
cell_02555,2203.647032563104,2549.237454618062,130.4628405574841,51.20884192079734,stromal,demo_sample
cell_02556,1633.7000664098439,1419.392367986176,106.2608710115201,34.6323222156526,tumor,demo_sample
cell_02557,970.0714323071501,1372.637340745615,139.4913999168224,60.4981434057305,stromal,demo_sample
cell_02558,231.54988189567817,471.506741879128,156.90313116068774,93.88027660943622,tumor,demo_sample
cell_02559,2449.075726366259,971.1539485418161,158.6759354586192,46.33122633115013,stromal,demo_sample
cell_02560,1045.8335744650421,386.82567611139376,115.05033818964297,35.41043671555689,stromal,demo_sample
cell_02561,954.6684549555592,1379.6905986630716,188.34391952904292,86.42614886740921,stromal,demo_sample
cell_02562,1488.6825655789057,2791.801833248682,118.17640435892697,65.3808548398296,stromal,demo_sample
cell_02563,691.3582442643786,1376.8031392682406,141.64751624621135,46.60862068663684,tumor,demo_sample
cell_02564,530.2084877820951,2914.1624091093067,157.96451505924645,67.98124699421005,stromal,demo_sample
cell_02565,548.918553628138,1353.6828754263606,156.59799918306788,84.72441752287158,tumor,demo_sample
cell_02566,2722.6456034864527,1406.0259387055648,160.58674912629635,90.11964495971709,stromal,demo_sample
cell_02567,1701.149527269782,2244.929962331401,159.09011911872048,87.45073238834374,stromal,demo_sample
cell_02568,2948.4003697678195,1106.5700605849872,113.17544969085155,44.775129994363674,tumor,demo_sample
cell_02569,1329.505973263449,1136.866801247276,115.76104932798646,35.99873705222739,stromal,demo_sample
cell_02570,258.41993070075864,2391.1570651058846,117.14111084237106,41.53966232461881,stromal,demo_sample
cell_02571,2807.879636703737,2366.4720771483776,134.79445885309826,51.000311272693295,tumor,demo_sample
cell_02572,1172.9885493114384,2231.1274726460774,49.07577134975675,18.365052205177058,stromal,demo_sample
cell_02573,290.43489712775084,1708.0176555366768,185.24371117857476,45.30052091416505,tumor,demo_sample
cell_02574,1725.2590817069074,2573.5582672941196,146.6179369142538,64.62070964500268,tumor,demo_sample
cell_02575,1381.3776089127664,2525.3413089001183,115.99289232828924,48.73791159598707,stromal,demo_sample
cell_02576,515.2896701066811,2971.4754876232664,95.39975516035622,56.40519999871479,tumor,demo_sample
cell_02577,2407.2190596800447,2778.821143461381,105.77321633417654,57.215954135352035,tumor,demo_sample
cell_02578,130.10646193563525,2935.768311709019,96.49713862292377,25.624511844671343,stromal,demo_sample
cell_02579,1761.883028168564,2810.313853805772,127.41289118323478,62.760393614909376,tumor,demo_sample
cell_02580,742.970934680904,2392.74051656245,73.71698233393602,29.493538003747855,tumor,demo_sample
cell_02581,2229.3548674207373,1851.7125724901332,192.68741118837852,52.93922220733443,tumor,demo_sample
cell_02582,1732.4007224719267,1368.2170685385631,121.13248123516635,29.227960937263806,tumor,demo_sample
cell_02583,414.7148093764721,1565.8350670855698,136.23621175384068,46.018318529282126,stromal,demo_sample
cell_02584,427.0720459872803,2883.8486902187774,88.49138575020731,42.326905375737866,stromal,demo_sample
cell_02585,2772.434881276897,2660.3554455105773,149.62790458086997,54.68634930797312,stromal,demo_sample
cell_02586,2595.2876029449126,2447.9404785956754,125.24421955985599,71.19058365208467,tumor,demo_sample
cell_02587,1820.0628579430572,861.9796095771418,91.80642218519455,32.96874238482488,stromal,demo_sample
cell_02588,2878.301974104292,2343.6812968449694,138.6230610944743,75.97707859903097,stromal,demo_sample
cell_02589,785.3799929043979,1156.5611538705075,118.33140152470486,29.902173946536948,stromal,demo_sample
cell_02590,526.9400274313131,2585.8049197064215,103.94046233822704,38.63573789991545,tumor,demo_sample
cell_02591,2958.9783364780124,2342.0229659218976,104.66532775832687,62.048229542032935,stromal,demo_sample
cell_02592,2251.4547792538574,527.1333406916857,108.54110432544638,46.765519905718115,stromal,demo_sample
cell_02593,215.53251097321214,1731.7224746026934,108.83112611269698,62.58126617881644,tumor,demo_sample
cell_02594,1403.2732205508462,1900.963876558531,131.9863368478397,28.23799613197571,stromal,demo_sample
cell_02595,1661.67404674419,1793.906901218895,62.41741717953791,18.578549818245257,stromal,demo_sample
cell_02596,1060.1867948519734,1462.8302689457769,106.21572815516566,35.3495908595255,tumor,demo_sample
cell_02597,2556.6258094120726,2323.3737327802096,137.95965751837252,80.902047811737,tumor,demo_sample
cell_02598,2788.647428585523,2179.4676018821283,86.6692132944317,37.35486856164088,stromal,demo_sample
cell_02599,1164.0957416485453,206.91130914633825,117.209876186837,30.173327081889912,stromal,demo_sample
cell_02600,97.41847506981027,1218.226758160101,162.1601814147528,34.11949392880892,stromal,demo_sample
cell_02601,2437.9096580900073,2529.301181622098,79.77109495242092,26.32172222021725,stromal,demo_sample
cell_02602,52.27901654636258,687.2495037682426,95.95265259208446,48.806684930234525,stromal,demo_sample
cell_02603,2481.5084277252713,1623.4253719571277,151.8950385526981,77.85060522867526,stromal,demo_sample
cell_02604,1519.6152502102757,2443.9002826245087,159.60813486428094,67.3490029530374,stromal,demo_sample
cell_02605,1397.4698837645149,2580.4018072560257,142.8847549930129,80.67126774947562,tumor,demo_sample
cell_02606,1098.0768852273536,1817.099949000845,110.85676858227467,27.59062930242666,stromal,demo_sample
cell_02607,2345.8981619079063,624.5105582741112,126.20879873588184,63.48219137610524,tumor,demo_sample
cell_02608,2343.3438459303825,2783.44745966137,106.50703743164695,55.09382570196338,stromal,demo_sample
cell_02609,2769.8174641686405,1434.9551540609025,129.52899493428833,49.28382876637206,tumor,demo_sample
cell_02610,2526.2579372686946,1438.0434491126884,158.01258383956764,78.75245764972499,tumor,demo_sample
cell_02611,2029.7558612576618,890.1576408335131,141.47369255113142,41.78525918678821,tumor,demo_sample
cell_02612,544.2703582116205,1424.8526741663293,119.24544896199495,47.36347097210092,stromal,demo_sample
cell_02613,5.230721143164141,1547.191007219595,150.54585073356247,42.65706699112763,stromal,demo_sample
cell_02614,1345.879426020505,411.264432150923,114.91339353710326,46.17560926093279,stromal,demo_sample
cell_02615,1751.0555244440093,806.9244010414388,154.26402724744509,72.93724007163198,stromal,demo_sample
cell_02616,946.1969099779748,849.3673205418298,117.99330683344442,23.72109805849336,tumor,demo_sample
cell_02617,2242.3060766820413,2960.2566477197743,75.58181476660393,17.887668388684105,tumor,demo_sample
cell_02618,1209.3473698879159,136.13084891015637,132.30521496631596,52.05394586551837,tumor,demo_sample
